fecha_vto,aplicacion,adicional,debe,haber
2019-10-17,0003-00007760,MERCOVAN ARGENTINA SRL                  ,0.00,20509.50
2019-10-17,0003-00007761,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-10-17,0003-00007762,MERCOVAN ARGENTINA SRL                  ,34303.50,0.00
2019-10-17,0003-00007763,MERCOVAN ARGENTINA SRL                  ,141503.45,0.00
2019-10-22,0003-00007792,MERCOVAN ARGENTINA SRL                  ,112855.49,0.00
2019-10-23,0003-00007800,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-10-23,0003-00007802,MERCOVAN ARGENTINA SRL                  ,61673.70,0.00
2019-10-23,0003-00007800,                                        ,0.00,23062.60
2019-10-24,0003-00007829,MERCOVAN ARGENTINA SRL                  ,44830.50,0.00
2019-10-24,0003-00007831,MERCOVAN ARGENTINA SRL                  ,56634.05,0.00
2019-10-24,0003-00007829,                                        ,0.00,44830.50
2019-10-25,0003-00007759,                                        ,0.00,63125.70
2019-10-25,0003-00007802,                                        ,0.00,61673.70
2019-10-25,0003-00007831,                                        ,0.00,56634.05
2019-10-29,0003-00007880,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-10-29,0003-00007880,                                        ,0.00,23062.60
2019-10-30,0003-00007760,                                        ,0.00,125664.55
2019-10-30,0003-00007900,MERCOVAN ARGENTINA SRL                  ,67421.20,0.00
2019-10-31,0003-00007761,                                        ,0.00,23062.60
2019-10-31,0003-00007762,                                        ,0.00,34303.50
2019-10-24,0003-05365295,                                        ,23062.60,0.00
2019-11-07,0003-05365295,                                        ,0.00,23062.60
2019-11-08,0003-00007900,                                        ,0.00,67421.20
2019-11-08,0003-00007970,MERCOVAN ARGENTINA SRL                  ,52330.08,0.00
2019-11-08,0003-00007972,MERCOVAN ARGENTINA SRL                  ,67839.26,0.00
2019-11-08,0003-00007986,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-11-08,0003-00007988,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-11-08,0003-00007988,                                        ,0.00,23062.60
2019-11-12,0003-00007763,                                        ,0.00,141503.45
2019-11-12,0003-00007792,                                        ,0.00,112855.49
2019-11-12,0003-00007986,                                        ,0.00,23062.60
2019-11-14,0003-00008011,MERCOVAN ARGENTINA SRL                  ,70066.74,0.00
2019-11-14,0003-00008012,MERCOVAN ARGENTINA SRL                  ,121356.95,0.00
2019-11-14,0003-00008025,MERCOVAN ARGENTINA SRL                  ,83327.26,0.00
2019-11-14,0003-00008012,                                        ,0.00,121356.95
2019-11-14,0003-00007972,                                        ,0.00,67839.26
2019-11-14,0003-00008041,MERCOVAN ARGENTINA SRL                  ,27975.20,0.00
2019-11-15,0003-00008025,                                        ,0.00,83327.26
2019-11-15,0003-00007512,                                        ,0.00,61183.65
2019-11-15,0003-00007706,                                        ,0.00,67868.90
2019-11-19,0003-00008077,MERCOVAN ARGENTINA SRL                  ,148750.14,0.00
2019-11-19,0003-00008077,                                        ,0.00,148750.14
2019-11-20,0003-00007554,                                        ,0.00,63900.10
2019-11-20,0003-00007385,                                        ,0.00,23062.60
2019-11-20,0003-00007431,                                        ,0.00,27975.20
2019-11-20,0003-00008041,                                        ,0.00,27975.20
2019-11-20,0003-00007575,                                        ,0.00,86200.40
2019-11-20,0003-00007556,                                        ,0.00,17659.96
2019-11-20,0003-00008082,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-11-20,0003-00008082,                                        ,0.00,23062.60
2019-11-20,0003-00008084,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-11-20,0003-00008084,                                        ,0.00,23062.60
2019-11-22,0003-00008125,MERCOVAN ARGENTINA SRL                  ,94217.38,0.00
2019-11-22,0003-00008126,MERCOVAN ARGENTINA SRL                  ,66671.00,0.00
2019-11-27,0003-00008154,MERCOVAN ARGENTINA SRL                  ,34303.50,0.00
2019-11-27,0003-00008154,                                        ,0.00,34303.50
2019-11-28,0003-00008171,MERCOVAN ARGENTINA SRL                  ,58001.35,0.00
2019-11-28,0003-00008172,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-11-28,0003-00008172,                                        ,0.00,23062.60
2019-12-05,0003-00008218,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-12-05,0003-00008229,MERCOVAN ARGENTINA SRL                  ,189062.50,0.00
2019-12-05,0003-00008236,MERCOVAN ARGENTINA SRL                  ,156250.00,0.00
2019-12-05,0003-00008236,MERCOVAN ARGENTINA SRL                  ,0.00,156250.00
2019-12-06,0003-00008240,MERCOVAN ARGENTINA SRL                  ,57366.10,0.00
2019-12-10,0003-00008218,                                        ,0.00,23062.60
2019-12-10,0003-00008240,                                        ,0.00,57366.10
2019-12-10,0003-00008275,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-12-12,0003-00008125,MERCOVAN ARGENTINA SRL                  ,0.00,94217.38
2019-12-12,0003-00008312,MERCOVAN ARGENTINA SRL                  ,41079.50,0.00
2019-12-17,0003-00008351,MERCOVAN ARGENTINA SRL                  ,51037.80,0.00
2019-12-17,0003-00008354,MERCOVAN ARGENTINA SRL                  ,55962.50,0.00
2019-12-17,0003-00008356,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-12-18,0003-00007513,                                        ,0.00,23062.60
2019-12-18,0003-00007705,                                        ,0.00,66187.00
2019-12-18,0003-00007606,                                        ,0.00,89713.27
2019-12-18,0003-00007970,                                        ,0.00,52330.08
2019-12-18,0003-00008011,                                        ,0.00,70066.74
2019-12-18,0003-00008356,                                        ,0.00,23062.60
2019-12-18,0003-00008351,                                        ,0.00,51037.80
2019-12-18,0003-00008372,MERCOVAN ARGENTINA SRL                  ,27975.20,0.00
2019-12-18,0003-00008372,                                        ,0.00,27975.20
2019-12-18,0003-00008373,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-12-18,0003-00008373,                                        ,0.00,23062.60
2019-12-19,0003-00008380,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2019-12-20,0003-00008380,                                        ,0.00,23062.60
2019-12-27,0003-00008428,MERCOVAN ARGENTINA SRL                  ,27975.20,0.00
2019-12-27,0003-00008428,                                        ,0.00,27975.20
2019-12-27,0003-00008429,MERCOVAN ARGENTINA SRL                  ,33420.20,0.00
2020-01-03,0003-00008440,MERCOVAN ARGENTINA SRL                  ,27975.20,0.00
2020-01-03,0003-00008440,                                        ,0.00,27975.20
2020-01-09,0003-00008491,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2020-01-15,0003-00008569,MERCOVAN ARGENTINA SRL                  ,63966.65,0.00
2020-01-15,0003-00008570,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2020-01-15,0003-00008491,                                        ,0.00,23062.60
2020-01-15,0003-00008582,MERCOVAN ARGENTINA SRL                  ,67348.60,0.00
2020-01-16,0003-00008589,MERCOVAN ARGENTINA SRL                  ,27975.20,0.00
2020-01-20,0003-00008582,MERCOVAN ARGENTINA SRL                  ,0.00,3381.95
2020-01-20,0003-00008582,                                        ,0.00,63966.65
2020-01-22,0003-00008628,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2020-01-22,0003-00008632,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2020-01-27,0003-00008701,MERCOVAN ARGENTINA SRL                  ,37800.00,0.00
2020-01-28,0003-00008711,MERCOVAN ARGENTINA SRL                  ,19977.10,0.00
2020-01-29,0003-00008721,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2020-01-30,0003-00008741,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2020-02-04,0003-00008229,                                        ,0.00,189062.50
2020-02-04,0003-00008354,                                        ,0.00,55962.50
2020-02-04,0003-00008569,                                        ,0.00,63966.65
2020-02-04,0003-00008701,                                        ,0.00,37800.00
2020-02-04,0003-00008774,MERCOVAN ARGENTINA SRL                  ,126000.00,0.00
2020-02-04,0003-00008774,                                        ,0.00,126000.00
2019-12-10,0003-00008275,                                        ,0.00,23062.60
2020-02-05,0003-00008171,                                        ,0.00,58001.35
2020-02-05,0003-00008126,                                        ,0.00,66671.00
2020-02-05,0003-00008792,MERCOVAN ARGENTINA SRL                  ,27975.20,0.00
2020-02-06,0003-00008809,MERCOVAN ARGENTINA SRL                  ,11088.00,0.00
2020-02-06,0003-00008810,MERCOVAN ARGENTINA SRL                  ,126000.00,0.00
2020-02-06,0003-00008810,                                        ,0.00,126000.00
2020-02-06,0003-00008809,                                        ,0.00,11088.00
2020-02-10,0003-00008834,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2020-02-10,0003-00008836,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2020-02-11,0003-00008849,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2020-02-12,0003-00008866,MERCOVAN ARGENTINA SRL                  ,23062.60,0.00
2020-02-13,0003-00008872,MERCOVAN ARGENTINA SRL                  ,41164.20,0.00
2019-12-18,0003-00008312,                                        ,0.00,3267.73
2020-02-14,0003-00008886,MERCOVAN ARGENTINA SRL                  ,33565.40,0.00
2020-02-19,0003-00008945,MERCOVAN ARGENTINA SRL                  ,87694.75,0.00
2020-02-21,0003-00008956,MERCOVAN ARGENTINA SRL                  ,72285.40,0.00
2020-02-21,0003-00008957,MERCOVAN ARGENTINA SRL                  ,27672.70,0.00
2020-02-21,0003-00008958,MERCOVAN ARGENTINA SRL                  ,27672.70,0.00
2020-02-27,0003-00008998,MERCOVAN ARGENTINA SRL                  ,27672.70,0.00
2020-02-28,0003-00009013,MERCOVAN ARGENTINA SRL                  ,41164.20,0.00
2020-03-03,0003-00009038,MERCOVAN ARGENTINA SRL                  ,51850.92,0.00
2020-03-04,0003-00009057,MERCOVAN ARGENTINA SRL                  ,93518.48,0.00
2020-03-04,0003-00009062,MERCOVAN ARGENTINA SRL                  ,73868.08,0.00
2020-03-06,0003-00009057,                                        ,0.00,93518.48
2020-03-06,0003-00009062,                                        ,0.00,73868.08
2020-03-06,0003-00008945,                                        ,0.00,87694.75
2020-03-06,0003-00008956,                                        ,0.00,72285.40
2020-03-09,0003-00009121,MERCOVAN ARGENTINA SRL                  ,79327.60,0.00
2020-03-10,0003-00009125,MERCOVAN ARGENTINA SRL                  ,27672.70,0.00
2020-03-11,0003-00009137,MERCOVAN ARGENTINA SRL                  ,42526.66,0.00
2020-03-11,0003-00009138,MERCOVAN ARGENTINA SRL                  ,34727.00,0.00
2020-03-11,0003-00009141,                                        ,33565.40,0.00
2020-03-12,0003-00009149,MERCOVAN ARGENTINA SRL                  ,27672.70,0.00
2020-03-12,0003-00009150,MERCOVAN ARGENTINA SRL                  ,27672.70,0.00
2020-03-12,0003-00009151,MERCOVAN ARGENTINA SRL                  ,76507.09,0.00
2020-03-12,0003-00009151,MERCOVAN ARGENTINA SRL                  ,0.00,76507.09
2020-03-12,0003-00009165,MERCOVAN ARGENTINA SRL                  ,34727.00,0.00
2020-03-13,0003-00009165,MERCOVAN ARGENTINA SRL                  ,0.00,34727.00
2020-03-13,0003-00009121,                                        ,0.00,79327.60
2020-03-16,0003-00009138,                                        ,0.00,34727.00
2020-03-16,0003-00009205,MERCOVAN ARGENTINA SRL                  ,68205.28,0.00
2020-03-16,0003-00009207,MERCOVAN ARGENTINA SRL                  ,77930.05,0.00
2020-03-18,0003-00009233,MERCOVAN ARGENTINA SRL                  ,27672.70,0.00
2020-03-18,0003-00009237,MERCOVAN ARGENTINA SRL                  ,27672.70,0.00
2020-03-18,0003-00009239,MERCOVAN ARGENTINA SRL                  ,72774.24,0.00
2020-03-19,0003-00009247,MERCOVAN ARGENTINA SRL                  ,33565.40,0.00
2020-03-19,0003-00009252,MERCOVAN ARGENTINA SRL                  ,33565.40,0.00
2020-03-20,0003-00009263,MERCOVAN ARGENTINA SRL                  ,27672.70,0.00
2020-03-26,0003-00009277,MERCOVAN ARGENTINA SRL                  ,120500.00,0.00
2020-03-26,0003-00009277,MERCOVAN ARGENTINA SRL                  ,0.00,120500.00
2020-04-01,0003-00009205,                                        ,0.00,68205.28
2020-04-03,0003-00009207,                                        ,0.00,77930.05
2020-04-06,0003-00009298,MERCOVAN ARGENTINA SRL                  ,32512.70,0.00
2020-04-15,0003-00009332,MERCOVAN ARGENTINA SRL                  ,32512.70,0.00
2020-04-20,0003-00009362,MERCOVAN ARGENTINA SRL                  ,27672.70,0.00
2020-04-22,0003-00008886,                                        ,0.00,33565.40
2020-04-22,0003-00008957,                                        ,0.00,27672.70
2020-04-22,0003-00008958,                                        ,0.00,27672.70
2020-04-22,0003-00008998,                                        ,0.00,27672.70
2020-04-22,0003-00009013,                                        ,0.00,41164.20
2020-04-22,0003-00009038,                                        ,0.00,51850.92
2020-04-22,0003-00009125,                                        ,0.00,27672.70
2020-04-22,0003-00009137,                                        ,0.00,42526.66
2020-04-22,0003-00009149,                                        ,0.00,27672.70
2020-04-22,0003-00009150,                                        ,0.00,27672.70
2020-04-22,0003-00009233,                                        ,0.00,27672.70
